Data Source name,Date,Campaign,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Revenue (INR),Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Ad Creative Image Permalink URL,Ad Creative Video Permalink URL,Row Count,Ad Account ID,Ad Effective Status,Ad Preview Shareable Link,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad Creative Thumbnail URL,Ad Creative Video Picture URL,Ad set Start Time,Campaign Start Time,Spend (INR),Clicks,ROAS,CTR
XYZ Luxury,2026-04-05,Growify | TOF | Sale | US,PAUSED,Ecomm | Open,Custom | Video | Campaign shoot | Bridal | Vaisakhi Sale | CLP,United States,USA,277.88,277.88,5,130,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/27461183810137675/,1,385541000000000.0,PAUSED,https://fb.me/24U3fdpwlFtP3RZ,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/661695659_2052086218720182_7432401043029509041_n.jpg?_nc_cat=103&ccb=1-7&_nc_ohc=ixNGvbpccP8Q7kNvwFneI0W&_nc_oc=AdrkqgeAE0zlRJRWxZNiugDeibe8Amb7nOL41vCdr4HQ__rkCCGtj4abaSqaE0YfFJU&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQHSshfLkCw3qB-uBV4M4_gTECQESQakuS1rOA-Y2Yqf0-lo8HadrhtDxoXoMNABI-pRALDdZRrnNg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af4qpNg7ERrVFuz0euFmZmth6j05_87utDYhyviwUTQx3Q&oe=6A00DAAF,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/661695659_2052086218720182_7432401043029509041_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=ixNGvbpccP8Q7kNvwFneI0W&_nc_oc=AdrkqgeAE0zlRJRWxZNiugDeibe8Amb7nOL41vCdr4HQ__rkCCGtj4abaSqaE0YfFJU&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQGyV6aI8WkEhOGhUwLlQ2DwDp8sSlODpG4ZmEOnqNh-MWPEiCypLCP243foM7A6C5kKCZELFZzC6w&oh=00_Af7S9PacuQ1-odY_Eqp_rQSR2pYGWZwXfg8D2xN0RlpdAA&oe=6A00DAAF,2026-03-11 11:02:00+00:00,2025-02-14 11:09:50+00:00,277.88,5,0.0,3.8461538461538463
XYZ Luxury,2026-04-05,Growify | TOF | Sale | US,PAUSED,Ecomm | Open,Custom | Video | Campaign shoot | Mix | Vaisakhi Sale | CLP - Copy,United States,USA,1075.58,1075.58,20,533,0.0,8.0,10.0,4,0.0,0.0,0.0,0.0,0.0,59500.0,0.0,0.0,,https://www.facebook.com/reel/1990309408230069/,1,385541000000000.0,PAUSED,https://fb.me/29Qu4CGD9bH8RYv,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=GoA1bPwef0YQ7kNvwHEkYJJ&_nc_oc=AdruNBNRTMcXhHnf8DzVl-bVvmAlRZFcUQjXwyXs6hUEFjmnfSSS_6ZZhcIUtnp5Eig&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQEjLrBshCG23yCNiJPWw3Tx4iA22YKsAtS_KJjswBmXOscna8uhlYeX8oXbivvtSk2UJlf5-faKsQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af4ue8SCfQCqmY1eBTV19XcPayA58GVEoGJfK2kQgDxNwA&oe=6A010EED,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=GoA1bPwef0YQ7kNvwHEkYJJ&_nc_oc=AdruNBNRTMcXhHnf8DzVl-bVvmAlRZFcUQjXwyXs6hUEFjmnfSSS_6ZZhcIUtnp5Eig&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQHsTnWE96r4jZifbeDVOEzIQ-s95-EL7nAk7r-GLhyIh3unpFN-JhkWvpw7rzidCYngOHRV0nrQiQ&oh=00_Af7C3X6ktZYQRlcky38Jb6fwMdHvIw6thH_tN6RYAG-TpQ&oe=6A010EED,2026-03-11 11:02:00+00:00,2025-02-14 11:09:50+00:00,1075.58,20,0.0,3.75234521575985
XYZ Luxury,2026-04-05,Growify | TOF | Sales | India | Open,ACTIVE,Ecom | OPEN,Custom | SI | Campaign Shoot | Choker | New Launch | PDP,India,India,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQIKp8ukAUoRQzPrCfFb073Rmq58KitUxP4iSriYCm0Z0u1dHGy9PPoCX9N8F2O-bHtsa0A_6667S6TyhPSk1ynbFuGxsjhTOQzaJw4vbtPAkUXcBpHRK3DNE-k4WnObIDMJaqDPGm2Jm6yywcrWQe2P,,1,385541000000000.0,PAUSED,https://fb.me/324lvqaGAGKUugi,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/649924745_122117429181184571_3935852188816347889_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=6zvvaR_U7KUQ7kNvwHabpld&_nc_oc=AdqW73HpJ83MqMc4fMhM__tM4kUygH9gfxbOe4cQleasw-K4jXzhnKUvTekmRWixuxc&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQFPnjfSOmxuaoXBf8P59dqRoQMueufkYQAmkzGAJiiawxqLWl-KyNAlnn7a8RDobQrEdxmrU7FvAg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af43SG00vzX-YPHUtn_A2XbM-vwLwioCy4I56nzM5wMdHw&oe=6A00FCED,,2026-03-13 18:29:00+00:00,2026-03-13 18:29:00+00:00,0.0,0,,
XYZ Luxury,2026-04-05,Growify | TOF | Sales | India | Open,ACTIVE,Ecom | OPEN,Custom | Video | Campaign shoot | Mix | Vaisakhi Sale | CLP,India,India,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1990309408230069/,1,385541000000000.0,PAUSED,https://fb.me/1U0umBE3KohrWGd,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=GoA1bPwef0YQ7kNvwGtGj3R&_nc_oc=AdrtaeSo2Z3RMQRUINe_UjrwC9Cd45DDbE9iKaUCNuu56ZmgN-lmHITlCAtVlL6isS0&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=HQ4UxxquR8Ioq4zooWhPzw&_nc_tpa=Q5bMBQH4HPcUBkXT0XHKwnzcWxpPKIEnBK2UUFj3pV5L-wBIwi6OfKhUWXaXDsmU95o-8-6zKlVgrku-vQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af4pnE_833aMfYvnDY6xbbTAKFMo8seih7g-D0ej7Dro3w&oe=6A00662D,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=GoA1bPwef0YQ7kNvwHEkYJJ&_nc_oc=AdruNBNRTMcXhHnf8DzVl-bVvmAlRZFcUQjXwyXs6hUEFjmnfSSS_6ZZhcIUtnp5Eig&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQHsTnWE96r4jZifbeDVOEzIQ-s95-EL7nAk7r-GLhyIh3unpFN-JhkWvpw7rzidCYngOHRV0nrQiQ&oh=00_Af7C3X6ktZYQRlcky38Jb6fwMdHvIw6thH_tN6RYAG-TpQ&oe=6A010EED,2026-03-13 18:29:00+00:00,2026-03-13 18:29:00+00:00,0.0,0,,
XYZ Luxury,2026-04-05,Growify | TOF | Sales | India | Open,ACTIVE,Ecom | OPEN,Custom | Video | Campaign shoot | Rani Haar | No Collection | PDP,India,India,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1585449365835762/,1,385541000000000.0,PAUSED,https://fb.me/29sCavrX5CYq0WS,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/624427954_907276735339439_6759841577358808007_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=LIJMgG9Ctc4Q7kNvwHvTMgZ&_nc_oc=AdrlSirXvmhJ1QPHlYFMWBRV6uHfoaRJFEqbr9v6QGkV-IAIzBq3edKUhx3RcUs7-1Q&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=weMglF1UjSTVJ2xBZalilQ&_nc_tpa=Q5bMBQHk1SNzc75cC6HQxnoUPiw0o2A5JrHflFKG2MGaazeiiEMO2GlYMbV41RkLqeAzMz-CErRKR36CLw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af47oepm-4G34HPNlhrXFEp9qq4ArrKLunOSn5XVmzGuHw&oe=6A00BA49,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/624427954_907276735339439_6759841577358808007_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=105&ccb=1-7&_nc_sid=200999&_nc_ohc=LIJMgG9Ctc4Q7kNvwEW0YBh&_nc_oc=AdpbUcdbNqlIV2tipIcfvosOTMc3Y6NhRVySjcFFR30AjX9Zj8eJ1R9SAtix0xbHdzA&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQHmR6v0VZo0PUw9Qts1nNIG-tJtIOqQCSG-dQaL8WE9YbT-kDg4iQZ3L008vKuEqIiAi4GVeVICCg&oh=00_Af6CtV2-s7TThIoXmuPKemQbKmGsngPkN-H9KA-rNH0hBQ&oe=6A00F289,2026-03-13 18:29:00+00:00,2026-03-13 18:29:00+00:00,0.0,0,,
XYZ Luxury,2026-04-05,Growify | TOF | Traffic | India,PAUSED,Brand Visibility | Persona Ethnic Designer Luxury Appare,Custom | Video | Campaign shoot | Bridal | Vaisakhi Sale | CLP,India,India,,12.09,7,798,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQJUNlTyMRF8DXD_-pZCkSMTJGw9iaqfeAzkQj8gen7U91ZUXvi-9CqwBKcfrJsI75LF1_rZQGbKk7PJPsUHBd4tPGHtAw5V8RgGVgdkD8fjuGKgAqPmZVQmH-cWE29zRk1razS5STkD4l2_SnEw5WnH,https://www.facebook.com/reel/1463828015278179/,1,385541000000000.0,PAUSED,https://fb.me/24QCtbhPAnBh5Ok,CAMPAIGN_PAUSED,OUTCOME_TRAFFIC,total_profile_visits,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/661695659_2052086218720182_7432401043029509041_n.jpg?_nc_cat=103&ccb=1-7&_nc_ohc=ixNGvbpccP8Q7kNvwFneI0W&_nc_oc=AdrkqgeAE0zlRJRWxZNiugDeibe8Amb7nOL41vCdr4HQ__rkCCGtj4abaSqaE0YfFJU&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQFYmb3Kd1cGo_HTrSjJf30R7KIXDqBSCNfeWr0mWKgHwolqAAoyFtaZ7iH8irrtEg-Sy70dAnMhKA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af4b_IF7CLsNla4I8kQe0_cww6sErMggB2UP_lww0PXXOA&oe=6A00DAAF,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/661695659_2052086218720182_7432401043029509041_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=ixNGvbpccP8Q7kNvwFneI0W&_nc_oc=AdrkqgeAE0zlRJRWxZNiugDeibe8Amb7nOL41vCdr4HQ__rkCCGtj4abaSqaE0YfFJU&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQHsIdWIJua_muofwN3h91S0oVB_KIKgcSzR9fiv0PmdqG3ui43-1fq8Lcq4nxD1O3SIasySSoercA&oh=00_Af4PDAq9qW3omuEIvHyd72aHwsPWoOljTGGpBR10M6x-3A&oe=6A00DAAF,2026-04-03 06:45:32+00:00,2026-04-03 06:45:32+00:00,12.09,7,0.0,0.8771929824561403
XYZ Luxury,2026-04-05,Growify | TOF | Traffic | India,PAUSED,Brand Visibility | Persona Ethnic Designer Luxury Appare,Custom | Video | Campaign shoot | Mix | Vaisakhi Sale | CLP - Copy,India,India,,75.31,152,1239,0.0,0.0,157.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQI3n9tx9Q_sQiIYt289eKvZ71l7bkJrAOt8pjHr8486XumeVLmbWflctX7zW8HE6838YKvf0tvJ7_IKpMIxGix2aWxrJutHI6SigZvxZHl6WLBZtBkqLmzkvNPOYgLmeKU8guTn9XBQKUI9TrQd_jBs,https://www.facebook.com/reel/1634684321072696/,1,385541000000000.0,PAUSED,https://fb.me/1StZReygpMzsgal,CAMPAIGN_PAUSED,OUTCOME_TRAFFIC,total_profile_visits,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/662270915_1200219601983233_1734893106536082811_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=8obETzDsPOYQ7kNvwEtNCG8&_nc_oc=AdrfTO_7gBMvh_y1fWWLPAmXGgj4c0TOHEQxlwFgq6F1mTymnPYpo4Z4NMEKO_eFF48&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQEzpztv1SP1yJ39rhTM_TCWKtDA5vMPwBG0p-1nyiEdIKYdG9oskTWnkNvjS3YQAFUa_Vd27iUDKQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af43UtuF5-HepiAAXwqUseFU7r8sPByVdBxh0Ioe2opCCg&oe=6A00E6D7,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/662270915_1200219601983233_1734893106536082811_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=200999&_nc_ohc=8obETzDsPOYQ7kNvwEtNCG8&_nc_oc=AdrfTO_7gBMvh_y1fWWLPAmXGgj4c0TOHEQxlwFgq6F1mTymnPYpo4Z4NMEKO_eFF48&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQGNET2ou6ExH4lr1l667-NQySa1LW6-l2kqn3Ioemshrhf3iBH1wjaqc_PAziw9Aow7zv34itaB9Q&oh=00_Af5H7sdB4AhVg0cETLMjq2RVH_MIszhRGiZM7JE_rM2n-w&oe=6A00E6D7,2026-04-03 06:45:32+00:00,2026-04-03 06:45:32+00:00,75.31,152,0.0,12.267958030669895
XYZ Luxury,2026-04-05,Growify | TOF | Traffic | India,PAUSED,Brand Visibility | Persona Ethnic Designer Luxury Appare,Custom | Video | Campaign shoot | Mix | Vaisakhi Sale | CLP - Copy 2,India,India,,61.46,68,4063,0.0,0.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQJtA2-eu_m_XWzfrOTPs_vpRvXOA_ik3oIFh0iY6KE6vvqj1nYSiIk_pdwhN_tM7hfjr8Al0SopZ1qjVd8-z4izWoWM0e4M7J4znNZ0tiBefBEYIwPVpQKZP-Ek1fkkgE0YDN-2XIXpmWthEWUAq2BJ,https://www.facebook.com/reel/990401690314719/,1,385541000000000.0,PAUSED,https://fb.me/1ZI07LNBlP20bY3,CAMPAIGN_PAUSED,OUTCOME_TRAFFIC,total_profile_visits,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/661859700_1199874245377225_4703336742314461040_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=VhO0sULua9YQ7kNvwFH10Ka&_nc_oc=Adpz_kfGFllFA8r2CXWk8oALKdDRaD9y8sqyZULE5CkkJKadwZKlEHZXo0aipHk_gTE&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=NZwDZvxVrNrIeyfFqkog3A&_nc_tpa=Q5bMBQHtYTm4iZCQRORdoTqxCItXvwEivalXTfa5BlOAE21wpTIcXcNUR1QJxrTMr7rapfZgoqQSHWToRQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af7r2yDLxxsXrQ8z5Y0nwN7q3MQ4BBH_eaJXleKc2jtWlQ&oe=6A01091B,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/661859700_1199874245377225_4703336742314461040_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=101&ccb=1-7&_nc_sid=200999&_nc_ohc=VhO0sULua9YQ7kNvwFH10Ka&_nc_oc=Adpz_kfGFllFA8r2CXWk8oALKdDRaD9y8sqyZULE5CkkJKadwZKlEHZXo0aipHk_gTE&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=a8EfoHjrVda1iMKNBjjibQ&_nc_tpa=Q5bMBQHrQPxqNhXod7i9sR5V8EYMiaL7OpK0yYEUMkVzPM372UWE6JT3noeYG5k8s8rxJ6KMV3BxIjBfog&oh=00_Af738wdRxjur3b1hm_ztO6jF5rpu2F_bxhDnr1W4d9E7ow&oe=6A01091B,2026-04-03 06:45:32+00:00,2026-04-03 06:45:32+00:00,61.46,68,0.0,1.6736401673640167
XYZ Luxury,2026-04-06,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,ACTIVE,Ecomm | CD list & lookalike,Catalogue | Carousel | Campaign shoot | High Atc-Above 50 session - MIx | No Collection | PDP,India,India,1285.16,1285.16,465,6457,0.0,373.0,431.0,5,0.0,0.0,0.0,0.0,0.0,109865.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/1TtTL8IbuirZrpQ,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=SO1Pu_eoAXEQ7kNvwHfa3a2&_nc_oc=Adr56SNgPvJAXDDBz5nNWE0fusgU_hyBRAUOOuVVflzf5R55IbTs7BsN9zvq0o5Zy1Q&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=WkuTYWr6S-R0Sq84AJ7DTw&_nc_tpa=Q5bMBQENw1XuHEW7e88ofDRLSzKZ3LmBWqoNvxxLftSm4wWrAQWR4srX17MajDBMJc3RJSGO81DChneyeQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_Af7iV7L2Zd5soKUJDImNyGJh1wu8I-QLWLCbEKKS8YhG3Q&oe=6A02FCC4,,2025-08-14 08:34:59+00:00,2025-08-14 08:34:59+00:00,1285.16,465,0.0,7.201486758556605
XYZ Luxury,2026-04-06,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + WEDDING,Custom | SI | Choker | Vaisakhi | PDP - Copy,Canada,Rest of the World,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQIMT4KgMwGL-ZlJQD-DIuUmRiAgfArHsp8bMRWov42nQO8v55yFBqVPybTupdSXVsZQKIZZqwDQr1d5tMzIHwQAX4_PFkGDpi9rmKQagpfe5C26rgavSVYLAMkf45B-KnOf0sDMN2Rn5I44obyfFamn,,1,385541000000000.0,WITH_ISSUES,https://fb.me/25wPAvn4XIZ3E1q,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,https://scontent-iad6-1.xx.fbcdn.net/v/t45.1600-4/656081501_122191048310473010_8384756990707671292_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=mQE0qKPDMoEQ7kNvwHpQLR1&_nc_oc=AdpejdjaNG4c0gJh5SXD4lrIBq2Jet2RjaqYmLCAtM0jEybjr9gBEWGncCFG6tIGbPY&_nc_zt=1&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=8c8CrD1Vh_RtkhnkqXEVWQ&_nc_tpa=Q5bMBQG1h_ITNiPuuwALpnx53TiyJMyrWLsCP2uaXR6f4fMUtmE1G-ESCf-OkBWt9lJB2QnuEucyuxmh5g&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af6yn1h_qWYyuZduZCQpUDAudFbaZ3iIPbThq26-aSaALg&oe=6A02EBF5,,2026-03-25 08:06:06+00:00,2026-03-03 18:53:00+00:00,0.0,0,,
XYZ Luxury,2026-04-06,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,ADSET_PAUSED,https://fb.me/2yjmIa2L1cRnxSa,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,https://scontent-iad3-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=108&ccb=1-7&_nc_ohc=jqkHYQKiPtUQ7kNvwEetpfJ&_nc_oc=AdpWAa6JrlObreK5cVcLXf5f6CDxX79yXYs0ieuGUPcFL3PJXBmBG3UCLWCHxI_CRjo&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=67ZZCUGzTG1DTaxjKtvcqg&_nc_tpa=Q5bMBQF4fHmMRHJf9TC0C6lFSvgWyzc4Ptu73vzhkHZj6PoFGexuY08XUIrn91WuCsGqy_iAmVoA9zWxnw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_Af7K8pc30UMIF9vwGFgtfgN24lHOHPxUiHXPonvn5JJxXQ&oe=6A01E384,,2026-03-03 18:53:00+00:00,2026-03-03 18:53:00+00:00,0.0,0,,
XYZ Luxury,2026-04-06,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Custom | Video | Campaign shoot | Mix | Vaisakhi Sale | CLP - Copy,Canada,Rest of the World,6587.53,6587.53,217,7825,0.0,120.0,109.0,7,0.0,0.0,0.0,0.0,0.0,66823.4,0.0,0.0,,https://www.facebook.com/reel/1990309408230069/,1,385541000000000.0,PAUSED,https://fb.me/1TFNks70RJL7yJn,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=GoA1bPwef0YQ7kNvwFuk7WD&_nc_oc=Adrj4OYA2iU6PWWHa_xRX2oKywe8nREBvRY9pNdCLZJYQfLrEq0lgoHXJJXXKv90ZT0&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=7RjWt2vnZJSMBgCnbAqNBQ&_nc_tpa=Q5bMBQF3MDUafZjlsfj7xf5X6u8tAYVikQtR5TaiU05fHOU7PJ5_96aIoTZPBuboKkyyQdAp8Ocwjt-Mfg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af7DITlHM-PlXsRaX2aPRyVMwyz1PSnnOv-T9GDfsOiwNQ&oe=6A02606D,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/661682173_1267383494863301_932767013275647665_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=GoA1bPwef0YQ7kNvwFuk7WD&_nc_oc=Adrj4OYA2iU6PWWHa_xRX2oKywe8nREBvRY9pNdCLZJYQfLrEq0lgoHXJJXXKv90ZT0&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=nl6PzK5yv41-BTtsXYqccA&_nc_tpa=Q5bMBQFuRivIDBHmW_ZZLGsJeQNG3HYlR4kIeJQp1KLgy-SA2gn9gi3FNNiVOmELhIJQhVvBSlTKbAjHBA&oh=00_Af68X-GvnqwsknDvwIl3km17OCOcblIFcQ2HDnAgfQDWKw&oe=6A03092D,2026-03-03 18:53:00+00:00,2026-03-03 18:53:00+00:00,6587.53,217,0.0,2.7731629392971247
