Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases,ROAS,CTR,CPC (INR),CPM (INR),Conversion Rate,AOV (INR)
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,965.76,0.0,35,849,0.0,0.0,4.122497055359246,27.59314285714286,1137.5265017667843,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,999.63,0.0,33,716,0.0,0.0,4.608938547486034,30.291818181818183,1396.1312849162011,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,185.67,0.0,4,191,0.0,0.0,2.094240837696335,46.4175,972.0942408376962,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,276.92,0.0,15,444,0.0,0.0,3.3783783783783785,18.461333333333336,623.6936936936937,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,620.88,0.0,11,202,0.0,0.0,5.445544554455446,56.443636363636365,3073.6633663366338,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,174.28,0.0,1,115,0.0,0.0,0.8695652173913043,174.28,1515.4782608695652,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,352.6,0.0,2,192,0.0,0.0,1.0416666666666665,176.3,1836.4583333333335,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,499.58,0.0,20,383,0.0,0.0,5.221932114882506,24.979,1304.3864229765013,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,297.24,0.0,27,266,0.0,0.0,10.150375939849624,11.008888888888889,1117.4436090225563,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,634.87,0.0,29,558,0.0,0.0,5.197132616487455,21.892068965517243,1137.7598566308245,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,216.11,0.0,13,185,0.0,0.0,7.027027027027027,16.623846153846156,1168.1621621621623,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,361.19,0.0,19,358,0.0,0.0,5.307262569832402,19.01,1008.9106145251396,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,13.33,0.0,1,9,0.0,0.0,11.11111111111111,13.33,1481.111111111111,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,5.27,0.0,0,3,0.0,0.0,0.0,,1756.6666666666665,,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,640.52,0.0,10,288,0.0,0.0,3.4722222222222223,64.05199999999999,2224.027777777778,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,1210.34,0.0,28,381,0.0,0.0,7.349081364829396,43.22642857142857,3176.745406824147,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,150.24,0.0,7,83,0.0,0.0,8.433734939759036,21.462857142857143,1810.1204819277111,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,182.05,0.0,2,64,0.0,0.0,3.125,91.025,2844.53125,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,179.95,0.0,23,471,0.0,0.0,4.8832271762208075,7.82391304347826,382.0594479830148,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,771.1,0.0,235,3755,0.0,0.0,6.25832223701731,3.281276595744681,205.35286284953398,0.0,
2026-06-18,Facebook,Growify | MOF & BOF | Sale | India +intl,3315.69,0.0,1709,25648,0.0,0.0,6.6632875857766685,1.9401345816266824,129.27674672489084,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | India,197.55,0.0,13,525,0.0,0.0,2.4761904761904763,15.196153846153846,376.28571428571433,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,249.73,0.0,8,253,0.0,0.0,3.1620553359683794,31.21625,987.0750988142291,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,171.45,0.0,14,96,0.0,0.0,14.583333333333334,12.24642857142857,1785.9375,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,1177.26,0.0,55,489,0.0,0.0,11.247443762781186,21.40472727272727,2407.4846625766872,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,279.95,0.0,19,271,0.0,0.0,7.011070110701106,14.734210526315788,1033.0258302583027,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,23.2,0.0,3,17,0.0,0.0,17.647058823529413,7.733333333333333,1364.7058823529412,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,424.72,0.0,7,169,0.0,0.0,4.142011834319527,60.674285714285716,2513.1360946745563,0.0,
2026-06-18,Facebook,Growify | TOF | Sale | US,13.19,0.0,0,12,0.0,0.0,0.0,,1099.1666666666665,,
2026-06-18,Facebook,Growify | TOF | Sale | US,398.59,0.0,2,156,0.0,0.0,1.282051282051282,199.295,2555.0641025641025,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,8.92,0.0,0,8,0.0,0.0,0.0,,1115.0,,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,347.72,0.0,28,258,0.0,0.0,10.852713178294573,12.418571428571429,1347.7519379844962,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,1927.84,39460.0,85,1038,1.0,20.468503610258114,8.188824662813103,22.680470588235295,1857.2639691714837,1.1764705882352942,39460.0
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,16.09,0.0,0,9,0.0,0.0,0.0,,1787.7777777777776,,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,255.9,0.0,12,156,0.0,0.0,7.6923076923076925,21.325,1640.3846153846152,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,281.42,0.0,14,119,0.0,0.0,11.76470588235294,20.101428571428574,2364.873949579832,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,362.35,0.0,25,123,0.0,0.0,20.32520325203252,14.494000000000002,2945.934959349594,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | Australia | EOSS,1035.05,0.0,45,609,0.0,0.0,7.389162561576355,23.00111111111111,1699.589490968801,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | India | Open,87.79,0.0,63,2463,0.0,0.0,2.5578562728380025,1.3934920634920636,35.64352415753147,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | India | Open,2550.33,0.0,2068,61199,0.0,0.0,3.379140182029118,1.23323500967118,41.67273975064952,0.0,
2026-06-18,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,514.4,0.0,307,6732,0.0,0.0,4.5603089720736785,1.6755700325732898,76.41117052881759,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2835.86,0.0,10313,91234,0.0,0.0,11.303899861893592,0.27497915252593813,31.083368042615692,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.56,0.0,0,16,0.0,0.0,0.0,,285.0,,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.92,0.0,2,22,0.0,0.0,9.090909090909092,2.46,223.63636363636363,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1870.84,32670.0,228,5459,1.0,17.46274400803917,4.176589118886243,8.205438596491227,342.7074555779447,0.43859649122807015,32670.0
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,183.6,0.0,153,1224,0.0,0.0,12.5,1.2,150.0,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1966.1,0.0,1422,8880,0.0,0.0,16.013513513513512,1.3826300984528832,221.40765765765767,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,7000.0,0,0,1.0,,,,,,7000.0
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,180.26,0.0,36,466,0.0,0.0,7.725321888412018,5.007222222222222,386.8240343347639,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,605.59,0.0,127,1370,0.0,0.0,9.27007299270073,4.768425196850394,442.036496350365,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1721.35,0.0,857,5912,0.0,0.0,14.495940460081192,2.0085764294049007,291.1620433017591,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,76.06,0.0,5,192,0.0,0.0,2.604166666666667,15.212,396.14583333333337,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,225.92,0.0,113,691,0.0,0.0,16.35311143270622,1.99929203539823,326.9464544138929,0.0,
2026-06-19,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,493.08,0.0,42,1203,0.0,0.0,3.4912718204488775,11.74,409.8753117206982,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,153.73,0.0,10,75,0.0,0.0,13.333333333333334,15.373,2049.733333333333,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1032.2,0.0,28,665,0.0,0.0,4.2105263157894735,36.864285714285714,1552.1804511278197,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,7.43,0.0,0,13,0.0,0.0,0.0,,571.5384615384615,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,9.76,0.0,0,10,0.0,0.0,0.0,,976.0,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,990.1,0.0,28,995,0.0,0.0,2.814070351758794,35.36071428571429,995.0753768844222,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,11.39,0.0,0,16,0.0,0.0,0.0,,711.875,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,86.49,0.0,9,57,0.0,0.0,15.789473684210526,9.61,1517.3684210526314,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,2274.14,6100.0,142,1412,1.0,2.68233266201729,10.056657223796034,16.01507042253521,1610.5807365439093,0.7042253521126761,6100.0
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,43.63,0.0,0,36,0.0,0.0,0.0,,1211.9444444444446,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,54.16,0.0,0,42,0.0,0.0,0.0,,1289.5238095238094,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,64.56,0.0,2,55,0.0,0.0,3.6363636363636362,32.28,1173.818181818182,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1466.7,0.0,88,1539,0.0,0.0,5.7179987004548405,16.667045454545455,953.0214424951267,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.31,0.0,0,1,0.0,0.0,0.0,,310.0,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.39,0.0,0,1,0.0,0.0,0.0,,390.0,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.58,0.0,0,1,0.0,0.0,0.0,,580.0,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,20.99,0.0,0,24,0.0,0.0,0.0,,874.5833333333333,,
2026-06-19,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-06-19,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,58.8,0.0,3,30,0.0,0.0,10.0,19.599999999999998,1960.0,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,341.67,0.0,8,240,0.0,0.0,3.3333333333333335,42.70875,1423.6250000000002,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,176.39,0.0,5,74,0.0,0.0,6.756756756756757,35.278,2383.6486486486488,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,299.55,0.0,5,101,0.0,0.0,4.9504950495049505,59.910000000000004,2965.841584158416,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,403.49,0.0,8,99,0.0,0.0,8.080808080808081,50.43625,4075.6565656565654,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,455.0,0.0,18,152,0.0,0.0,11.842105263157894,25.27777777777778,2993.4210526315787,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1052.2,0.0,32,341,0.0,0.0,9.3841642228739,32.88125,3085.6304985337247,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,262.2,0.0,9,83,0.0,0.0,10.843373493975903,29.133333333333333,3159.0361445783133,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,620.88,0.0,2,322,0.0,0.0,0.6211180124223602,310.44,1928.1987577639752,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,3800.4,0.0,120,1179,0.0,0.0,10.178117048346055,31.67,3223.409669211196,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,31.69,0.0,1,11,0.0,0.0,9.090909090909092,31.69,2880.909090909091,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,36.62,0.0,0,11,0.0,0.0,0.0,,3329.0909090909086,,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,91.75,0.0,1,26,0.0,0.0,3.8461538461538463,91.75,3528.846153846154,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,215.76,0.0,0,33,0.0,0.0,0.0,,6538.181818181818,,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1026.42,0.0,22,417,0.0,0.0,5.275779376498801,46.655454545454546,2461.4388489208636,0.0,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,16.129999,0.0,0,6,0.0,0.0,0.0,,2688.333166666667,,
2026-06-19,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1676.06,0.0,23,809,0.0,0.0,2.843016069221261,72.87217391304348,2071.76761433869,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,290.59,0.0,74,2906,0.0,0.0,2.5464556090846524,3.9268918918918914,99.9965588437715,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,1948.31,0.0,160,4185,0.0,0.0,3.823178016726404,12.1769375,465.5459976105137,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,497.37,0.0,73,1709,0.0,0.0,4.271503803393798,6.813287671232877,291.029842012873,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,356.31,0.0,21,359,0.0,0.0,5.8495821727019495,16.967142857142857,992.5069637883008,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,516.11,0.0,5,199,0.0,0.0,2.512562814070352,103.22200000000001,2593.5175879396984,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,1841.13,0.0,57,1703,0.0,0.0,3.3470346447445682,32.300526315789476,1081.10980622431,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,4.86,0.0,1,8,0.0,0.0,12.5,4.86,607.5,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,179.58,0.0,6,201,0.0,0.0,2.9850746268656714,29.930000000000003,893.4328358208957,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,155.65,0.0,3,77,0.0,0.0,3.896103896103896,51.88333333333333,2021.4285714285713,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,220.68,0.0,1,60,0.0,0.0,1.6666666666666667,220.68,3678.0,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,1237.49,0.0,25,850,0.0,0.0,2.941176470588235,49.4996,1455.870588235294,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,1049.99,0.0,28,748,0.0,0.0,3.7433155080213902,37.49964285714286,1403.7299465240642,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,221.7,0.0,11,207,0.0,0.0,5.314009661835748,20.154545454545453,1071.0144927536232,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,452.72,0.0,15,385,0.0,0.0,3.896103896103896,30.181333333333335,1175.896103896104,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,75.22,0.0,3,74,0.0,0.0,4.054054054054054,25.073333333333334,1016.4864864864865,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,295.13,0.0,11,243,0.0,0.0,4.526748971193416,26.83,1214.5267489711935,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,46.51,0.0,0,46,0.0,0.0,0.0,,1011.0869565217391,,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,26.55,0.0,0,6,0.0,0.0,0.0,,4425.0,,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,1607.41,0.0,42,639,0.0,0.0,6.572769953051644,38.27166666666667,2515.5086071987485,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,205.35,0.0,5,72,0.0,0.0,6.944444444444445,41.07,2852.0833333333335,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,95.26,0.0,0,38,0.0,0.0,0.0,,2506.842105263158,,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,46.75,0.0,5,228,0.0,0.0,2.1929824561403506,9.35,205.0438596491228,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,570.62,0.0,172,3685,0.0,0.0,4.667571234735414,3.3175581395348837,154.8493894165536,0.0,
2026-06-19,Facebook,Growify | MOF & BOF | Sale | India +intl,4158.8,27390.0,2639,45638,1.0,6.586034433009521,5.782461983434857,1.5758999621068588,91.12581620579343,0.037893141341417205,27390.0
2026-06-19,Facebook,Growify | TOF | Sale | India,143.92,0.0,12,240,0.0,0.0,5.0,11.993333333333332,599.6666666666665,0.0,
2026-06-19,Facebook,Growify | TOF | Sale | US,2994.82,0.0,84,1268,0.0,0.0,6.624605678233439,35.65261904761905,2361.8454258675083,0.0,
2026-06-19,Facebook,Growify | TOF | Sale | US,739.27,0.0,16,303,0.0,0.0,5.2805280528052805,46.204375,2439.8349834983496,0.0,
2026-06-19,Facebook,Growify | TOF | Sale | US,8.39,0.0,0,8,0.0,0.0,0.0,,1048.75,,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,132.009999,0.0,5,85,0.0,0.0,5.88235294117647,26.4019998,1553.0588117647058,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,271.12,0.0,30,162,0.0,0.0,18.51851851851852,9.037333333333333,1673.5802469135804,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,2114.26,0.0,77,1048,0.0,0.0,7.347328244274809,27.45792207792208,2017.4236641221378,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,1.63,0.0,0,4,0.0,0.0,0.0,,407.5,,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,37.75,0.0,2,24,0.0,0.0,8.333333333333332,18.875,1572.9166666666667,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,25.84,0.0,2,15,0.0,0.0,13.333333333333334,12.92,1722.6666666666665,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,249.53,0.0,5,131,0.0,0.0,3.816793893129771,49.906,1904.8091603053433,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | Australia | EOSS,1492.59,0.0,56,898,0.0,0.0,6.23608017817372,26.653392857142855,1662.1269487750556,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | India | Open,197.78,0.0,211,6776,0.0,0.0,3.113931523022432,0.937345971563981,29.188311688311686,0.0,
2026-06-19,Facebook,Growify | TOF | Sales | India | Open,2248.17,0.0,2814,101948,0.0,0.0,2.760230705850041,0.7989232409381664,22.052124612547573,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,379.72,7200.0,468,6934,1.0,18.961339934688716,6.749351023940006,0.8113675213675214,54.762042111335454,0.2136752136752137,7200.0
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3969.93,0.0,16034,129420,0.0,0.0,12.38912069231958,0.24759448671572906,30.674779786740842,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,7.51,0.0,2,26,0.0,0.0,7.6923076923076925,3.755,288.84615384615387,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2025.47,0.0,330,7575,0.0,0.0,4.356435643564356,6.137787878787879,267.38877887788783,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,43.59,0.0,45,326,0.0,0.0,13.803680981595093,0.9686666666666668,133.71165644171782,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2253.93,0.0,1732,12335,0.0,0.0,14.041345764085936,1.3013452655889144,182.72638832590187,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,32.06,0.0,11,69,0.0,0.0,15.942028985507244,2.9145454545454546,464.6376811594203,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,345.99,0.0,72,809,0.0,0.0,8.899876390605685,4.805416666666667,427.6761433868974,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1236.13,0.0,683,4556,0.0,0.0,14.991220368744512,1.8098535871156662,271.31913959613695,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,105.85,0.0,5,237,0.0,0.0,2.109704641350211,21.169999999999998,446.6244725738396,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,171.36,0.0,38,418,0.0,0.0,9.090909090909092,4.509473684210526,409.9521531100479,0.0,
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,172.68,5760.0,76,327,1.0,33.35649756775538,23.24159021406728,2.272105263157895,528.0733944954129,1.3157894736842104,5760.0
2026-06-20,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,461.07,0.0,50,1451,0.0,0.0,3.445899379738112,9.2214,317.7601654031702,0.0,
2026-06-20,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,33.56,0.0,0,21,0.0,0.0,0.0,,1598.0952380952383,,
2026-06-20,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,217.06,0.0,6,107,0.0,0.0,5.607476635514018,36.17666666666667,2028.5981308411217,0.0,
2026-06-20,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.74,0.0,0,1,0.0,0.0,0.0,,740.0,,
2026-06-20,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,485.03,0.0,13,334,0.0,0.0,3.8922155688622757,37.309999999999995,1452.1856287425148,0.0,
