Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases
2026-07-24,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,387.44,0.0,37,392,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.61,0.0,0,1,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,360.48,0.0,22,222,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,371.27,0.0,16,154,0.0
2026-07-24,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,4620.38,0.0,288,2494,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,4926.55,0.0,1337,18488,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,3177.04,0.0,180,3706,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,4300.4,0.0,235,3491,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,3613.64,0.0,157,1874,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,442.67,0.0,137,1793,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,3842.48,0.0,1783,23560,0.0
2026-07-24,Facebook,Growify | MOF & BOF | Sale | India +intl,3459.68,3480.0,1596,19024,1.0
2026-07-24,Facebook,Growify | TOF | Sale | India,297.1,0.0,89,2014,0.0
2026-07-24,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-24,Facebook,Growify | TOF | Sales | India | Open,3827.01,9570.0,1428,21998,1.0
2026-07-24,Facebook,Growify | TOF | Sales | India | Open,1.76,0.0,0,8,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1441.06,0.0,3700,16969,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2059.54,0.0,6160,32829,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1449.61,0.0,235,2879,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,820.2,56835.0,899,14426,1.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,129.259999,0.0,6,145,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,16.83,0.0,0,25,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,37.02,0.0,0,3,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2817.02,0.0,840,9108,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,14.52,0.0,2,49,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2762.52,11500.0,1295,9672,2.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,292.17,0.0,55,559,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1279.33,0.0,183,1849,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,33.36,0.0,6,91,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,446.02,0.0,400,4095,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2478.24,0.0,2053,29489,0.0
2026-07-25,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3761.29,19781.92,660,10580,3.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6132.7,0.0,402,6163,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,128.199999,0.0,0,82,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,153.71,0.0,3,170,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,18.12,0.0,0,2,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,657.08,0.0,33,720,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,9.52,0.0,0,6,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,2195.18,0.0,131,2548,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,12.56,0.0,0,25,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,25.08,0.0,0,20,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,529.299999,0.0,24,415,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,446.73,0.0,16,230,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,492.51,0.0,12,220,0.0
2026-07-25,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6811.72,68638.6,295,3189,1.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,4655.34,6420.0,1292,18073,2.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,4118.16,0.0,308,4828,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,5134.88,0.0,204,3693,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,3978.1,0.0,196,2386,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,1573.71,0.0,550,7038,0.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,5693.68,33390.0,2203,30326,4.0
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,1388.52,3000.0,548,7308,1.0
2026-07-25,Facebook,Growify | TOF | Sale | India,342.12,0.0,68,1697,0.0
2026-07-25,Facebook,Growify | TOF | Sales | India | Open,3516.72,10800.0,938,14697,2.0
2026-07-25,Facebook,Growify | TOF | Sales | India | Open,773.67,0.0,226,2350,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1774.65,0.0,3387,17091,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2661.08,0.0,7395,42253,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3073.5,4800.0,659,5549,1.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,54.35,0.0,156,1916,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,5.14,0.0,0,23,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,103.87,0.0,9,150,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,410.6,0.0,214,1233,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2487.76,0.0,854,10209,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,9.99,0.0,2,123,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3078.66,1800.0,1376,9713,1.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,615.08,0.0,164,1154,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3298.85,3720.0,458,4344,2.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,30.59,0.0,1,20,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,17.18,0.0,2,66,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,11.83,0.0,0,18,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,737.39,0.0,438,4768,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2476.54,0.0,2047,25838,0.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2668.24,1920.0,622,9068,1.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,3452.61,0.0,200,3135,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,32.28,0.0,0,48,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,149.37,0.0,8,128,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,4.75,0.0,0,2,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,269.53,0.0,6,255,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.15,0.0,0,5,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1557.91,0.0,77,1258,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,9.78,0.0,0,13,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,474.63,0.0,21,319,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,123.02,0.0,9,117,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,353.3,0.0,17,141,0.0
2026-07-26,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,4930.18,71055.92,174,1937,3.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,5241.6,1800.0,1575,21514,1.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,2321.64,3366.0,154,2125,1.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,3339.45,0.0,154,2698,0.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1987.65,0.0,74,997,0.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1007.68,0.0,362,5322,0.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,2664.67,4800.0,1875,26151,1.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1228.76,0.0,372,4974,0.0
2026-07-26,Facebook,Growify | TOF | Sale | India,213.92,0.0,47,1103,0.0
2026-07-26,Facebook,Growify | TOF | Sales | India | Open,933.33,2400.0,267,3725,1.0
2026-07-26,Facebook,Growify | TOF | Sales | India | Open,1732.35,0.0,371,4053,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.86,0.0,8,94,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,8.44,6600.0,33,223,1.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,5.01,55616.33,2,8,1.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.38,0.0,2,6,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.1,0.0,0,2,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,18.4,0.0,4,40,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,10.84,0.0,4,32,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.99,0.0,0,2,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.099999,0.0,0,17,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.95,0.0,1,16,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,9.13,0.0,5,105,0.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,4.65,0.0,3,41,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,41.05,0.0,8,67,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.76,0.0,0,8,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.67,0.0,0,17,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-27,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,98.58,0.0,2,35,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,4.43,0.0,0,45,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,70.12,0.0,2,50,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,62.88,0.0,6,65,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,42.29,0.0,2,21,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,2.33,0.0,2,14,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,6.17,0.0,5,72,0.0
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,0.26,0.0,0,11,0.0
2026-07-27,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,1,0.0
2026-07-27,Facebook,Growify | TOF | Sales | India | Open,21.84,0.0,0,8,0.0
2026-07-27,Facebook,Growify | TOF | Sales | India | Open,0.83,6600.0,0,16,1.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,174.9,0.0,245,1560,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,173.5,0.0,342,2281,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,201.17,3630.0,68,847,1.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,233.65,0.0,82,1136,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,249.54,0.0,89,945,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,97.57,0.0,19,181,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,257.62,7165.92,29,446,2.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,354.1,1800.0,331,5356,1.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,148.66,0.0,43,452,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,249.57,0.0,20,264,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.02,0.0,0,2,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,87.88,0.0,2,139,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.38,0.0,0,1,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,10.95,0.0,0,16,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,11.78,0.0,1,6,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,4.41,0.0,0,3,0.0
2026-07-28,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,475.96,0.0,22,168,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,186.0,0.0,62,773,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,23.04,0.0,3,27,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,30.47,0.0,0,35,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,118.72,0.0,8,60,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,310.38,0.0,124,1457,0.0
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Growify | TOF | Sale | India,0.06,0.0,0,3,0.0
2026-07-28,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-07-28,Facebook,Growify | TOF | Sales | India | Open,139.8,0.0,49,497,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3032.79,0.0,4813,28495,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4563.44,0.0,10790,56838,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4840.56,5500.0,1213,12333,1.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3.98,0.0,0,8,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,217.9,0.0,203,924,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2711.28,0.0,881,8931,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,1,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4822.46,0.0,1862,14607,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2461.66,0.0,421,3747,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4086.76,1920.0,501,5286,1.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,125.27,0.0,5,121,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,479.17,0.0,441,4030,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2777.52,0.0,1987,23386,0.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3895.38,0.0,652,10248,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6139.37,0.0,470,7051,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,82.96,0.0,0,81,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1811.73,0.0,143,2825,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,22.3,0.0,0,34,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,556.8,0.0,33,572,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,32.6,0.0,3,42,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,289.65,0.0,7,165,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,483.36,0.0,18,227,0.0
2026-07-29,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6630.64,5400.0,347,2945,1.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,6889.02,9750.0,2289,32740,2.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,2095.929999,0.0,179,2857,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,212.39,0.0,15,229,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,204.02,0.0,19,200,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,3541.21,0.0,151,2643,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,526.929999,0.0,22,256,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,2034.36,0.0,102,1276,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,1030.23,0.0,318,3875,0.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,5633.46,4920.0,2667,32329,2.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,307.55,0.0,81,947,0.0
2026-07-29,Facebook,Growify | TOF | Sale | India,314.13,0.0,53,1159,0.0
2026-07-29,Facebook,Growify | TOF | Sales | India | Open,20.07,0.0,11,60,0.0
2026-07-29,Facebook,Growify | TOF | Sales | India | Open,3392.67,0.0,1207,11065,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3135.97,32473.5,3091,18842,2.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2349.07,3960.0,7695,41895,1.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3948.56,9300.0,605,6217,1.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,8.27,0.0,1,17,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,145.56,0.0,9,100,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,197.9,9240.0,40,280,1.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2016.42,0.0,548,4994,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.0,0.0,1,8,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3764.72,1800.0,1124,8090,1.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1637.76,0.0,234,2323,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4214.14,0.0,411,4685,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,30.37,0.0,4,7,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,641.08,0.0,551,5078,0.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2850.44,6000.0,1778,20602,1.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3820.33,8880.0,646,9219,2.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5692.37,12100.0,402,6216,1.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,85.42,0.0,0,54,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,228.57,0.0,6,171,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.59,0.0,0,1,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,143.05,0.0,6,143,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,17.49,0.0,0,3,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1694.63,0.0,65,1445,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6.05,0.0,0,13,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,46.42,0.0,1,20,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,430.88,0.0,19,402,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1.36,0.0,0,2,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,300.62,0.0,11,223,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,481.99,0.0,6,224,0.0
2026-07-30,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6659.97,0.0,328,3130,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,7483.15,4200.0,1883,29154,1.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,2331.24,0.0,186,2126,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,655.44,0.0,35,686,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,399.31,0.0,30,333,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,1035.71,0.0,56,733,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,1224.34,3000.0,316,4478,1.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,3515.85,0.0,1628,21145,0.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,269.0,0.0,84,828,0.0
2026-07-30,Facebook,Growify | TOF | Sale | India,299.39,0.0,66,976,0.0
2026-07-30,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-07-30,Facebook,Growify | TOF | Sales | India | Open,3744.11,0.0,1080,10791,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2440.37,23035.92,2857,18805,2.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1645.42,1800.0,7040,40382,1.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2739.83,0.0,469,5309,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.43,0.0,1,13,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,147.6,0.0,9,127,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1122.54,1800.0,303,3290,1.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1139.3,1800.0,378,3030,1.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.38,0.0,1,4,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2767.15,0.0,923,7751,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1590.27,0.0,227,2093,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3057.15,0.0,317,3665,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.42,0.0,4,20,0.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.47,0.0,0,4,0.0
